inspection_id,date,zone,equipment_name,equipment_type,health_score,status,last_maintenance_date,next_maintenance_date,anomaly_type,risk_level,temperature_reading,vibration_reading,power_consumption,estimated_lifespan_days
INS002124,2016-05-23,A区,照明系统,电气,86,正常,2015-12-03,2016-07-09,,低,49.4,0.85,92.0,1767
INS002125,2016-05-23,A区,消防喷淋,消防,81,正常,2016-03-16,2016-06-29,,低,51.4,1.7,30.9,1521
INS002126,2016-05-23,A区,监控摄像头,安防,85,正常,2016-02-21,2016-07-10,,低,25.1,1.49,50.5,1521
INS002127,2016-05-23,A区,通风管道,暖通,76,正常,2016-01-05,2016-08-03,,低,45.6,3.81,106.3,1069
INS002128,2016-05-23,A区,应急照明,电气,91,正常,2016-01-14,2016-08-13,,低,58.9,2.61,62.4,2120
INS002129,2016-05-23,A区,排水系统,结构,90,正常,2016-01-28,2016-07-08,,低,28.9,1.62,27.1,3315
INS002130,2016-05-23,A区,隔音墙板,结构,94,正常,2015-12-08,2016-06-24,,低,46.4,0.58,24.3,2737
INS002131,2016-05-23,A区,电子显示屏,电气,90,正常,2016-04-01,2016-08-10,,低,47.4,1.42,67.6,2094
INS002132,2016-05-23,B区,座椅系统,结构,95,正常,2016-03-30,2016-08-18,,低,26.4,0.76,33.5,3342
INS002133,2016-05-23,B区,空调机组,暖通,91,正常,2016-02-10,2016-07-12,,低,40.7,4.0,113.5,1214
INS002134,2016-05-23,B区,照明系统,电气,92,正常,2015-12-08,2016-08-04,,低,49.1,1.28,63.6,2328
INS002135,2016-05-23,B区,消防喷淋,消防,91,正常,2016-02-24,2016-07-01,,低,45.9,1.53,47.1,2721
INS002136,2016-05-23,B区,监控摄像头,安防,86,正常,2016-04-01,2016-06-26,,低,27.3,1.6,57.2,1195
INS002137,2016-05-23,B区,通风管道,暖通,81,正常,2015-12-16,2016-06-30,,低,55.9,2.08,127.4,1667
INS002138,2016-05-23,B区,应急照明,电气,94,正常,2016-02-06,2016-07-10,,低,61.3,1.5,112.5,2643
INS002139,2016-05-23,B区,排水系统,结构,86,正常,2016-04-16,2016-08-16,,低,29.0,1.93,22.7,2490
INS002140,2016-05-23,B区,隔音墙板,结构,93,正常,2016-02-10,2016-08-08,,低,17.5,1.88,11.3,2984
INS002141,2016-05-23,B区,电子显示屏,电气,100,正常,2016-01-29,2016-06-24,,低,52.9,1.98,64.0,1947
INS002142,2016-05-23,C区,座椅系统,结构,88,正常,2016-02-14,2016-07-27,,低,30.9,0.39,28.5,4004
INS002143,2016-05-23,C区,空调机组,暖通,89,正常,2015-12-21,2016-07-26,,低,58.7,3.95,134.0,1924
INS002144,2016-05-23,C区,照明系统,电气,80,正常,2016-02-13,2016-07-30,,低,61.2,3.65,88.7,1355
INS002145,2016-05-23,C区,消防喷淋,消防,92,正常,2016-04-20,2016-08-11,,低,27.5,2.34,50.3,2567
INS002146,2016-05-23,C区,监控摄像头,安防,88,正常,2015-12-29,2016-07-06,,低,37.4,3.0,25.8,1064
INS002147,2016-05-23,C区,通风管道,暖通,89,正常,2016-01-31,2016-06-28,,低,47.0,3.95,119.9,1329
INS002148,2016-05-23,C区,应急照明,电气,89,正常,2015-12-22,2016-07-08,,低,62.5,1.35,71.4,1693
INS002149,2016-05-23,C区,排水系统,结构,96,正常,2016-03-19,2016-08-06,,低,21.8,0.64,51.8,3688
INS002150,2016-05-23,C区,隔音墙板,结构,90,正常,2016-03-14,2016-08-09,,低,37.6,1.44,54.9,3903
INS002151,2016-05-23,C区,电子显示屏,电气,86,正常,2016-02-12,2016-07-25,,低,54.9,1.87,75.5,2133
INS002152,2016-05-23,VIP区,座椅系统,结构,88,正常,2016-02-29,2016-08-17,,低,38.2,1.67,21.3,2795
INS002153,2016-05-23,VIP区,空调机组,暖通,100,正常,2016-02-16,2016-07-19,,低,68.7,3.61,121.4,1280
INS002154,2016-05-23,VIP区,照明系统,电气,84,正常,2015-12-06,2016-07-15,,低,48.8,2.64,79.9,1609
INS002155,2016-05-23,VIP区,消防喷淋,消防,91,正常,2016-02-09,2016-07-13,,低,22.2,1.69,53.0,2191
INS002156,2016-05-23,VIP区,监控摄像头,安防,91,正常,2016-03-07,2016-07-05,,低,24.7,1.83,10.1,1440
INS002157,2016-05-23,VIP区,电梯系统,运输,88,正常,2016-01-12,2016-07-27,,低,18.8,2.04,50.5,1197
INS002158,2016-05-23,VIP区,通风管道,暖通,66,预警,2016-01-21,2016-08-16,,低,45.1,3.28,133.4,1274
INS002159,2016-05-23,VIP区,应急照明,电气,96,正常,2016-01-08,2016-08-07,,低,44.5,1.12,80.7,1485
INS002160,2016-05-23,VIP区,排水系统,结构,84,正常,2016-03-22,2016-07-06,,低,23.9,1.87,7.6,2786
INS002161,2016-05-23,VIP区,电子显示屏,电气,90,正常,2016-01-23,2016-07-01,,低,66.7,2.53,95.2,1830
INS002162,2016-05-23,VIP区,贵宾接待系统,控制,77,正常,2016-03-13,2016-08-13,,低,20.5,1.54,67.5,738
INS002163,2016-05-23,舞台区,液压升降台,机械,58,预警,2016-02-14,2016-07-11,,中,44.7,3.33,43.8,823
INS002164,2016-05-23,舞台区,舞台灯光,电气,89,正常,2015-12-12,2016-07-09,,低,50.2,1.86,68.6,2255
INS002165,2016-05-23,舞台区,音响系统,电气,84,正常,2016-04-16,2016-07-14,,低,60.2,2.65,100.8,1519
INS002166,2016-05-23,舞台区,烟雾机,特效,85,正常,2016-03-11,2016-08-04,,低,22.1,3.01,31.3,435
INS002167,2016-05-23,舞台区,吊挂系统,机械,83,正常,2016-03-20,2016-08-09,,低,48.7,4.8,28.7,1168
INS002168,2016-05-23,舞台区,旋转舞台,机械,93,正常,2015-12-15,2016-06-29,,低,65.3,4.92,58.9,1264
INS002169,2016-05-23,舞台区,LED地屏,电气,80,正常,2016-01-17,2016-07-07,,低,51.2,1.56,88.7,1562
INS002170,2016-05-23,舞台区,舞台幕布,结构,87,正常,2015-12-13,2016-08-19,,低,26.4,2.41,-1.5,2238
INS002171,2016-05-23,舞台区,线缆卷扬机,机械,68,预警,2016-02-18,2016-07-19,,低,60.0,5.21,61.2,539
INS002172,2016-05-23,舞台区,舞台监控,安防,76,正常,2015-12-16,2016-06-26,,低,16.1,1.56,39.7,1382
INS002173,2016-05-23,灯光区,主灯阵列,电气,89,正常,2015-12-31,2016-07-19,,低,49.0,1.68,91.8,1674
INS002174,2016-05-23,灯光区,追光灯,电气,100,正常,2016-03-31,2016-08-13,,低,70.5,4.32,96.1,1940
INS002175,2016-05-23,灯光区,灯光控制台,控制,71,正常,2016-01-04,2016-07-10,,低,31.5,2.19,36.1,1093
INS002176,2016-05-23,灯光区,配电柜,电气,87,正常,2016-01-13,2016-08-05,,低,70.0,2.46,71.8,2435
INS002177,2016-05-23,灯光区,散热系统,暖通,91,正常,2016-03-23,2016-07-03,,低,44.7,1.73,124.0,1585
INS002178,2016-05-23,灯光区,特效灯,电气,83,正常,2016-03-30,2016-06-22,,低,63.1,1.66,74.9,2109
INS002179,2016-05-23,灯光区,激光投影,电气,84,正常,2016-01-19,2016-06-22,,低,54.1,2.6,65.4,1617
INS002180,2016-05-23,灯光区,灯光桁架,结构,97,正常,2016-03-26,2016-08-18,,低,31.2,1.95,52.7,2769
INS002181,2016-05-23,灯光区,调光器,电气,92,正常,2016-02-06,2016-07-21,,低,50.4,2.16,84.6,2420
INS002182,2016-05-23,灯光区,信号放大器,通信,78,正常,2016-02-19,2016-07-24,,低,40.0,2.98,59.7,867
INS002183,2016-05-23,音响区,主扩音箱,电气,89,正常,2015-12-10,2016-07-22,,低,51.8,1.9,77.7,1809
INS002184,2016-05-23,音响区,低音炮阵列,电气,81,正常,2016-03-09,2016-07-06,,低,56.1,1.15,79.8,2296
INS002185,2016-05-23,音响区,调音台,控制,91,正常,2016-02-01,2016-08-08,,低,24.4,2.06,44.0,1306
INS002186,2016-05-23,音响区,无线麦克风,通信,81,正常,2016-03-20,2016-07-04,,低,43.0,2.19,6.6,685
INS002187,2016-05-23,音响区,功放系统,电气,81,正常,2015-12-02,2016-07-25,,低,55.6,1.79,82.3,1690
INS002188,2016-05-23,音响区,音频处理器,控制,80,正常,2015-12-04,2016-07-05,,低,36.0,1.49,54.5,1077
INS002189,2016-05-23,音响区,返听音箱,电气,81,正常,2016-03-29,2016-08-04,,低,68.2,4.08,66.7,1776
INS002190,2016-05-23,音响区,信号分配器,通信,79,正常,2016-01-12,2016-06-24,,低,25.8,2.06,38.8,980
INS002191,2016-05-23,音响区,录音系统,控制,83,正常,2016-01-25,2016-07-28,,低,34.2,1.99,13.3,1217
INS002192,2016-05-23,音响区,降噪系统,电气,86,正常,2016-01-15,2016-07-18,,低,54.1,3.3,81.5,1684
INS002193,2016-05-23,安防区,视频监控,安防,81,正常,2016-04-22,2016-08-09,,低,26.3,1.11,2.3,1037
INS002194,2016-05-23,安防区,门禁系统,安防,91,正常,2016-01-10,2016-08-06,,低,48.2,1.47,18.9,1067
INS002195,2016-05-23,安防区,X光安检机,安防,87,正常,2016-03-13,2016-07-15,,低,37.7,2.6,56.7,1440
INS002196,2016-05-23,安防区,金属探测器,安防,85,正常,2015-11-27,2016-08-08,,低,33.6,1.13,45.7,1137
INS002197,2016-05-23,安防区,报警系统,安防,88,正常,2016-03-19,2016-08-12,,低,18.5,2.38,41.7,1218
INS002198,2016-05-23,安防区,人脸识别终端,安防,83,正常,2016-03-09,2016-07-31,,低,34.6,1.97,18.6,1072
INS002199,2016-05-23,安防区,巡更系统,安防,82,正常,2016-01-12,2016-08-03,,低,33.0,2.43,-3.4,936
INS002200,2016-05-23,安防区,对讲系统,通信,78,正常,2016-03-10,2016-07-30,,低,24.3,2.93,57.6,787
INS002201,2016-05-23,安防区,防入侵传感器,安防,84,正常,2016-02-19,2016-06-27,,低,28.7,1.44,41.9,1412
INS002202,2016-05-23,安防区,安防控制台,控制,77,正常,2015-12-09,2016-08-17,,低,34.5,3.23,71.3,949
INS002203,2016-05-23,消防区,火灾报警器,消防,89,正常,2016-02-27,2016-08-04,,低,24.9,1.99,38.8,2258
INS002204,2016-05-23,消防区,自动喷淋,消防,94,正常,2016-01-13,2016-08-20,,低,21.4,3.77,48.6,2331
INS002205,2016-05-23,消防区,消防水泵,机械,79,正常,2016-01-21,2016-07-04,,低,64.6,3.82,43.7,760
INS002206,2016-05-23,消防区,排烟风机,暖通,80,正常,2016-02-21,2016-08-19,,低,41.0,3.78,124.9,1463
INS002207,2016-05-23,消防区,灭火器组,消防,85,正常,2016-03-12,2016-08-09,,低,31.9,1.95,20.5,2182
INS002208,2016-05-23,消防区,气体灭火系统,消防,91,正常,2016-01-26,2016-07-26,,低,33.2,0.93,30.5,2310
INS002209,2016-05-23,消防区,消防广播,通信,78,正常,2016-04-07,2016-08-20,,低,23.3,1.8,41.7,656
INS002210,2016-05-23,消防区,防火卷帘,结构,80,正常,2016-03-04,2016-08-04,,低,26.0,1.35,45.1,2693
INS002211,2016-05-23,消防区,消防电话,通信,80,正常,2016-04-03,2016-06-27,,低,42.7,1.1,34.1,614
INS002212,2016-05-23,消防区,应急照明,电气,100,正常,2016-02-27,2016-08-11,,低,56.1,1.74,72.3,2511
INS002213,2016-05-23,电力区,主变压器,电气,87,正常,2016-03-17,2016-08-20,,低,52.9,3.67,77.8,2330
INS002214,2016-05-23,电力区,备用发电机,机械,59,预警,2016-03-20,2016-07-15,,中,65.0,5.18,46.8,722
INS002215,2016-05-23,电力区,UPS电源,电气,86,正常,2016-02-25,2016-07-09,,低,66.6,2.54,90.1,2431
INS002216,2016-05-23,电力区,配电柜,电气,90,正常,2015-12-02,2016-07-27,,低,49.7,2.41,81.5,1585
INS002217,2016-05-23,电力区,电缆线路,电气,85,正常,2015-12-02,2016-07-28,,低,48.1,1.44,45.3,1349
INS002218,2016-05-23,电力区,稳压器,电气,88,正常,2016-03-25,2016-08-06,,低,60.5,1.46,81.8,1511
INS002219,2016-05-23,电力区,电容补偿柜,电气,79,正常,2015-11-29,2016-07-22,,低,43.3,0.72,90.9,1518
INS002220,2016-05-23,电力区,接地系统,电气,89,正常,2016-02-16,2016-07-27,,低,46.9,1.07,63.0,2516
INS002221,2016-05-23,电力区,电力监控,控制,77,正常,2016-02-08,2016-08-05,,低,44.3,0.95,42.7,1242
INS002222,2016-05-23,电力区,柴油储罐,机械,77,正常,2016-04-10,2016-08-12,,低,54.4,5.2,38.4,993
INS002223,2016-05-28,A区,座椅系统,结构,83,正常,2016-02-23,2016-07-13,,低,29.2,2.08,41.3,3594
INS002224,2016-05-28,A区,空调机组,暖通,79,正常,2016-01-23,2016-07-08,,低,40.4,2.2,103.2,1259
INS002225,2016-05-28,A区,照明系统,电气,88,正常,2016-03-18,2016-08-05,,低,62.5,2.14,77.4,2160
INS002226,2016-05-28,A区,消防喷淋,消防,94,正常,2016-04-23,2016-07-18,,低,40.8,1.68,40.3,2955
INS002227,2016-05-28,A区,监控摄像头,安防,84,正常,2015-12-17,2016-07-28,,低,39.9,2.14,11.8,1107
INS002228,2016-05-28,A区,通风管道,暖通,84,正常,2016-03-22,2016-08-14,,低,54.5,3.73,110.0,1568
INS002229,2016-05-28,A区,应急照明,电气,82,正常,2015-12-07,2016-07-09,,低,49.5,2.79,58.0,2314
INS002230,2016-05-28,A区,排水系统,结构,92,正常,2016-01-22,2016-08-04,,低,32.7,1.69,34.3,2404
INS002231,2016-05-28,A区,隔音墙板,结构,84,正常,2016-01-30,2016-07-03,,低,19.5,3.02,6.3,3110
INS002232,2016-05-28,A区,电子显示屏,电气,94,正常,2015-12-16,2016-08-14,,低,60.6,1.98,96.2,2260
INS002233,2016-05-28,B区,座椅系统,结构,92,正常,2016-04-15,2016-08-21,,低,44.5,2.0,22.5,2683
INS002234,2016-05-28,B区,空调机组,暖通,72,正常,2016-04-10,2016-07-21,,低,40.6,3.53,118.4,1122
INS002235,2016-05-28,B区,照明系统,电气,87,正常,2016-01-03,2016-07-24,,低,54.5,2.82,57.9,1628
INS002236,2016-05-28,B区,消防喷淋,消防,92,正常,2015-12-13,2016-07-22,,低,23.2,1.33,28.9,1699
INS002237,2016-05-28,B区,监控摄像头,安防,83,正常,2016-03-16,2016-07-11,,低,42.6,1.23,40.4,1142
INS002238,2016-05-28,B区,通风管道,暖通,93,正常,2016-03-21,2016-08-08,,低,57.9,2.92,102.1,1912
INS002239,2016-05-28,B区,应急照明,电气,97,正常,2016-04-18,2016-07-20,,低,58.6,0.53,79.6,1571
INS002240,2016-05-28,B区,排水系统,结构,92,正常,2015-12-11,2016-07-13,,低,14.0,1.83,31.1,2660
INS002241,2016-05-28,B区,隔音墙板,结构,90,正常,2016-01-23,2016-07-07,,低,30.4,1.42,52.1,3531
INS002242,2016-05-28,B区,电子显示屏,电气,89,正常,2016-01-09,2016-08-22,,低,39.3,3.45,66.2,1406
INS002243,2016-05-28,C区,座椅系统,结构,92,正常,2016-02-08,2016-08-06,,低,32.7,0.48,21.4,3461
INS002244,2016-05-28,C区,空调机组,暖通,90,正常,2016-02-03,2016-08-02,,低,37.1,3.23,116.2,1552
INS002245,2016-05-28,C区,照明系统,电气,76,正常,2015-12-16,2016-08-07,,低,52.7,2.63,131.6,1644
INS002246,2016-05-28,C区,消防喷淋,消防,93,正常,2015-12-04,2016-08-10,,低,36.1,2.96,37.6,2045
INS002247,2016-05-28,C区,监控摄像头,安防,86,正常,2015-12-27,2016-06-28,,低,30.0,1.37,48.3,1568
INS002248,2016-05-28,C区,通风管道,暖通,90,正常,2015-12-17,2016-06-29,,低,49.9,2.3,91.1,2081
INS002249,2016-05-28,C区,应急照明,电气,94,正常,2016-04-12,2016-07-05,,低,45.1,2.28,81.0,2245
INS002250,2016-05-28,C区,排水系统,结构,97,正常,2016-04-14,2016-07-28,,低,24.4,2.34,61.9,4494
INS002251,2016-05-28,C区,隔音墙板,结构,79,正常,2016-03-01,2016-07-30,,低,25.0,0.76,22.9,3063
INS002252,2016-05-28,C区,电子显示屏,电气,90,正常,2016-04-26,2016-07-26,,低,62.5,0.92,78.2,2271
INS002253,2016-05-28,VIP区,座椅系统,结构,99,正常,2016-02-12,2016-08-20,,低,21.4,2.16,52.7,3930
INS002254,2016-05-28,VIP区,空调机组,暖通,73,正常,2016-04-23,2016-08-11,,低,43.9,4.74,123.1,1716
INS002255,2016-05-28,VIP区,照明系统,电气,83,正常,2016-04-21,2016-07-31,,低,44.5,2.52,97.0,2107
INS002256,2016-05-28,VIP区,消防喷淋,消防,90,正常,2016-02-23,2016-06-30,,低,32.8,3.59,51.8,1942
INS002257,2016-05-28,VIP区,监控摄像头,安防,76,正常,2016-02-08,2016-07-07,,低,29.9,2.12,13.4,1416
INS002258,2016-05-28,VIP区,电梯系统,运输,76,正常,2016-02-07,2016-07-18,,低,23.1,2.04,51.7,856
INS002259,2016-05-28,VIP区,通风管道,暖通,77,正常,2016-02-01,2016-07-28,,低,42.8,3.84,147.4,1057
INS002260,2016-05-28,VIP区,应急照明,电气,81,正常,2016-01-09,2016-08-08,,低,61.8,0.67,89.1,1244
INS002261,2016-05-28,VIP区,排水系统,结构,95,正常,2016-01-18,2016-07-27,,低,8.2,1.24,45.8,2805
INS002262,2016-05-28,VIP区,电子显示屏,电气,84,正常,2016-04-14,2016-07-02,,低,58.6,1.6,82.4,1602
INS002263,2016-05-28,VIP区,贵宾接待系统,控制,82,正常,2016-04-05,2016-08-16,,低,32.1,2.84,64.4,1166
INS002264,2016-05-28,舞台区,液压升降台,机械,83,正常,2015-12-16,2016-08-12,,低,51.5,6.68,41.9,958
INS002265,2016-05-28,舞台区,舞台灯光,电气,88,正常,2016-04-06,2016-08-18,,低,51.7,2.53,87.0,2107
INS002266,2016-05-28,舞台区,音响系统,电气,84,正常,2016-02-21,2016-07-07,,低,55.8,2.3,77.5,1471
INS002267,2016-05-28,舞台区,烟雾机,特效,81,正常,2016-04-11,2016-08-11,,低,36.9,1.66,38.9,562
INS002268,2016-05-28,舞台区,吊挂系统,机械,75,正常,2016-04-25,2016-07-07,,低,54.5,4.27,44.5,910
INS002269,2016-05-28,舞台区,旋转舞台,机械,79,正常,2016-03-27,2016-08-05,,低,58.9,3.4,53.7,876
INS002270,2016-05-28,舞台区,LED地屏,电气,82,正常,2016-01-23,2016-06-28,,低,55.6,2.74,66.0,1919
INS002271,2016-05-28,舞台区,舞台幕布,结构,87,正常,2016-02-27,2016-07-17,,低,15.5,1.65,18.1,2546
INS002272,2016-05-28,舞台区,线缆卷扬机,机械,64,预警,2016-04-22,2016-07-01,,低,59.0,5.5,43.4,798
INS002273,2016-05-28,舞台区,舞台监控,安防,89,正常,2015-12-09,2016-07-19,,低,29.0,2.5,43.9,1285
INS002274,2016-05-28,灯光区,主灯阵列,电气,98,正常,2016-03-31,2016-07-08,,低,58.4,1.87,83.3,2486
INS002275,2016-05-28,灯光区,追光灯,电气,100,正常,2016-04-22,2016-07-07,,低,47.9,2.56,105.0,2036
INS002276,2016-05-28,灯光区,灯光控制台,控制,92,正常,2016-03-19,2016-08-08,,低,20.1,2.75,49.9,934
INS002277,2016-05-28,灯光区,配电柜,电气,90,正常,2015-12-06,2016-07-20,,低,52.4,2.77,58.6,2377
INS002278,2016-05-28,灯光区,散热系统,暖通,95,正常,2016-02-18,2016-07-31,,低,35.7,3.61,98.4,1934
INS002279,2016-05-28,灯光区,特效灯,电气,87,正常,2016-03-20,2016-07-16,,低,55.3,2.15,82.3,2416
INS002280,2016-05-28,灯光区,激光投影,电气,84,正常,2016-04-03,2016-07-18,,低,60.7,1.45,79.6,2280
INS002281,2016-05-28,灯光区,灯光桁架,结构,92,正常,2016-04-05,2016-07-23,,低,35.0,1.2,28.5,3929
INS002282,2016-05-28,灯光区,调光器,电气,92,正常,2016-01-24,2016-08-08,,低,53.5,1.72,68.8,1939
INS002283,2016-05-28,灯光区,信号放大器,通信,84,正常,2016-03-10,2016-06-30,,低,27.9,2.81,53.6,1114
INS002284,2016-05-28,音响区,主扩音箱,电气,86,正常,2016-04-07,2016-07-22,,低,48.7,2.55,91.1,1806
INS002285,2016-05-28,音响区,低音炮阵列,电气,85,正常,2015-12-24,2016-06-27,,低,50.1,3.36,87.3,1581
INS002286,2016-05-28,音响区,调音台,控制,88,正常,2015-12-25,2016-08-03,,低,26.2,1.85,43.2,1117
INS002287,2016-05-28,音响区,无线麦克风,通信,67,预警,2016-03-31,2016-08-25,,低,27.5,1.04,29.2,773
INS002288,2016-05-28,音响区,功放系统,电气,83,正常,2016-03-31,2016-08-10,,低,46.6,2.11,70.8,1988
INS002289,2016-05-28,音响区,音频处理器,控制,72,正常,2016-02-12,2016-07-09,响应延迟,低,25.3,-0.02,9.1,1155
INS002290,2016-05-28,音响区,返听音箱,电气,81,正常,2016-01-17,2016-08-22,,低,66.5,2.19,103.9,1298
INS002291,2016-05-28,音响区,信号分配器,通信,82,正常,2016-04-04,2016-08-20,,低,29.3,1.83,16.8,698
INS002292,2016-05-28,音响区,录音系统,控制,82,正常,2016-02-17,2016-08-11,,低,33.8,2.79,16.1,963
INS002293,2016-05-28,音响区,降噪系统,电气,87,正常,2016-04-06,2016-07-04,,低,70.2,1.37,76.5,1620
INS002294,2016-05-28,安防区,视频监控,安防,89,正常,2016-01-25,2016-08-22,,低,24.3,2.22,25.4,1210
INS002295,2016-05-28,安防区,门禁系统,安防,74,正常,2015-12-13,2016-08-06,,低,34.6,2.6,42.3,1097
INS002296,2016-05-28,安防区,X光安检机,安防,86,正常,2016-01-17,2016-07-29,,低,32.0,2.06,26.2,1215
INS002297,2016-05-28,安防区,金属探测器,安防,82,正常,2016-01-12,2016-07-01,,低,41.1,2.56,33.8,1481
INS002298,2016-05-28,安防区,报警系统,安防,84,正常,2015-12-05,2016-08-21,,低,13.9,1.87,65.4,1327
INS002299,2016-05-28,安防区,人脸识别终端,安防,87,正常,2016-02-05,2016-07-30,,低,7.1,2.1,43.6,1644
INS002300,2016-05-28,安防区,巡更系统,安防,87,正常,2016-02-26,2016-07-08,,低,41.1,1.59,33.4,1534
INS002301,2016-05-28,安防区,对讲系统,通信,74,正常,2016-01-10,2016-08-23,,低,29.9,2.0,41.7,769
INS002302,2016-05-28,安防区,防入侵传感器,安防,90,正常,2016-04-06,2016-08-22,,低,30.6,2.39,40.0,1514
INS002303,2016-05-28,安防区,安防控制台,控制,88,正常,2016-03-16,2016-08-24,,低,33.4,2.69,32.7,1322
INS002304,2016-05-28,消防区,火灾报警器,消防,89,正常,2016-03-22,2016-08-02,,低,34.2,1.28,49.6,2507
INS002305,2016-05-28,消防区,自动喷淋,消防,87,正常,2015-12-21,2016-08-24,,低,35.3,2.24,43.0,2703
INS002306,2016-05-28,消防区,消防水泵,机械,79,正常,2016-03-13,2016-08-05,,低,65.3,4.39,12.0,709
INS002307,2016-05-28,消防区,排烟风机,暖通,83,正常,2016-03-13,2016-07-07,,低,28.4,3.86,115.7,1196
INS002308,2016-05-28,消防区,灭火器组,消防,92,正常,2016-03-03,2016-08-05,,低,37.8,1.8,26.1,2431
INS002309,2016-05-28,消防区,气体灭火系统,消防,89,正常,2015-12-25,2016-07-10,,低,12.8,1.99,14.2,2624
INS002310,2016-05-28,消防区,消防广播,通信,84,正常,2016-01-22,2016-07-07,,低,30.9,1.68,20.0,939
INS002311,2016-05-28,消防区,防火卷帘,结构,92,正常,2015-12-10,2016-07-31,,低,29.1,1.06,50.4,3525
INS002312,2016-05-28,消防区,消防电话,通信,69,预警,2016-01-23,2016-07-03,,低,27.0,1.09,54.7,569
INS002313,2016-05-28,消防区,应急照明,电气,91,正常,2016-04-08,2016-08-02,,低,74.3,1.47,79.1,2529
INS002314,2016-05-28,电力区,主变压器,电气,81,正常,2016-04-28,2016-08-14,,低,61.9,2.11,92.6,1833
INS002315,2016-05-28,电力区,备用发电机,机械,87,正常,2016-02-05,2016-08-17,,低,74.8,4.93,20.4,1001
INS002316,2016-05-28,电力区,UPS电源,电气,91,正常,2016-01-11,2016-07-29,,低,49.5,3.37,71.0,2538
INS002317,2016-05-28,电力区,配电柜,电气,94,正常,2016-01-12,2016-07-31,,低,62.9,3.44,80.5,2063
INS002318,2016-05-28,电力区,电缆线路,电气,84,正常,2016-03-07,2016-08-07,,低,32.6,2.07,66.6,2191
INS002319,2016-05-28,电力区,稳压器,电气,81,正常,2016-02-19,2016-08-12,,低,48.0,2.25,85.8,2122
INS002320,2016-05-28,电力区,电容补偿柜,电气,81,正常,2016-02-26,2016-07-10,,低,42.6,1.98,67.2,1773
INS002321,2016-05-28,电力区,接地系统,电气,92,正常,2015-12-03,2016-07-17,,低,56.4,2.93,110.6,1493
